posteam,defteam,week,play_type,yards_gained,sack,epa,play_clock
JAX,TEN,14,pass,0,0,-0.4583624789956957,9
JAX,TEN,14,pass,3,0,-0.2372039407491684,26
JAX,TEN,14,run,2,0,-0.8707318658707663,4
TEN,JAX,14,pass,11,0,0.07024307490792125,10
TEN,JAX,14,pass,0,0,-0.015619642799720168,29
TEN,JAX,14,pass,0,0,-0.09566210175398737,12
TEN,JAX,14,pass,-7,1,-0.1435322793549858,2
JAX,TEN,14,pass,31,0,-0.28012712486088276,9
JAX,TEN,14,pass,7,0,0.47336792247369885,9
JAX,TEN,14,run,-1,0,-1.0406826552934945,9
JAX,TEN,14,pass,14,0,1.9822112417314202,3
JAX,TEN,14,pass,0,0,-0.5129785733297467,9
JAX,TEN,14,pass,0,0,-4.427120769396424,3
TEN,JAX,14,run,3,0,-0.3059365167282522,13
TEN,JAX,14,run,1,0,-0.8025903073139489,6
TEN,JAX,14,pass,4,0,-1.0684608744923025,3
JAX,TEN,14,run,0,0,-0.5774401207454503,18
JAX,TEN,14,pass,6,0,-0.0067022875882685184,24
JAX,TEN,14,pass,5,0,1.1898247301578522,5
JAX,TEN,14,pass,5,0,0.24256184976547956,3
JAX,TEN,14,pass,0,0,-0.8231126638129354,8
JAX,TEN,14,pass,0,0,-1.343264206778258,3
TEN,JAX,14,pass,0,0,-0.5217493532691151,14
TEN,JAX,14,run,1,0,-0.6624196083284914,11
TEN,JAX,14,pass,10,0,1.8721798537299037,2
TEN,JAX,14,run,-1,0,-0.7431562547571957,12
TEN,JAX,14,pass,24,0,3.113052618224174,2
TEN,JAX,14,pass,9,0,0.6592802830273286,12
TEN,JAX,14,pass,0,0,-0.49751753790769726,7
TEN,JAX,14,run,2,0,0.36775033810408786,2
TEN,JAX,14,pass,0,0,-0.5561625514528714,3
TEN,JAX,14,run,4,0,-0.2834064170019701,3
TEN,JAX,14,run,5,0,2.480002704774961,2
JAX,TEN,14,pass,9,0,0.7779703582637012,9
JAX,TEN,14,pass,9,0,0.48276810301467776,26
JAX,TEN,14,pass,0,0,-0.5238277693279088,24
JAX,TEN,14,pass,41,0,3.3509307437343523,12
JAX,TEN,14,pass,0,0,-4.8010973846539855,2
TEN,JAX,14,pass,5,0,0.004032422788441181,11
TEN,JAX,14,run,6,0,0.614316854858771,9
TEN,JAX,14,pass,-8,1,-1.2880257337819785,10
TEN,JAX,14,pass,13,0,0.46549022709950805,5
TEN,JAX,14,pass,-8,1,-2.2444984978064895,3
JAX,TEN,14,pass,6,0,0.12970495223999023,14
JAX,TEN,14,run,1,0,-0.5114465849474072,21
JAX,TEN,14,pass,0,0,-0.7518811109475791,13
TEN,JAX,14,run,1,0,-0.4946610820479691,12
TEN,JAX,14,run,1,0,-0.6355423755012453,3
TEN,JAX,14,pass,0,0,-1.1348798293620348,3
JAX,TEN,14,pass,0,0,-0.4514867418911308,16
JAX,TEN,14,pass,0,0,-0.735332763986662,7
JAX,TEN,14,pass,0,0,-1.295632960041985,9
JAX,TEN,14,pass,12,0,3.2280660804826766,4
JAX,TEN,14,pass,0,0,-0.40844676457345486,26
JAX,TEN,14,pass,6,0,0.03751682676374912,4
JAX,TEN,14,pass,-20,1,-2.9292409566696733,14
TEN,JAX,14,pass,7,0,0.2837755726650357,3
TEN,JAX,14,run,12,0,0.9463299112394452,2
TEN,JAX,14,run,0,0,-0.5562653833767399,2
TEN,JAX,14,pass,0,0,-0.6588353097904474,1
TEN,JAX,14,pass,0,0,-1.2323691317578778,1
JAX,TEN,14,pass,3,0,-0.2521831563208252,7
JAX,TEN,14,pass,0,0,-4.262075466744136,17
TEN,JAX,14,run,2,0,-0.4225721927941777,5
TEN,JAX,14,pass,12,0,0.6390706092352048,8
TEN,JAX,14,run,-1,0,-0.8895959481051965,7
JAX,TEN,14,pass,0,0,-0.4405623411294073,9
JAX,TEN,14,pass,2,0,-0.4184042951092124,10
JAX,TEN,14,pass,0,0,-0.8014120166189969,20
JAX,TEN,14,pass,3,0,-2.43786781525705,1
ARI,LA,14,pass,-6,1,-1.5256466730497777,16
ARI,LA,14,run,13,0,0.7739457571879029,1
ARI,LA,14,pass,14,0,2.234153466997668,14
ARI,LA,14,run,1,0,-0.5599991478957236,16
ARI,LA,14,pass,6,0,0.017580227693542838,13
ARI,LA,14,pass,17,0,1.9612175048096105,10
ARI,LA,14,pass,0,0,-0.5058967504883185,15
ARI,LA,14,pass,0,0,-0.7779319928959012,11
ARI,LA,14,pass,0,0,-1.556867459474263,17
LA,ARI,14,pass,0,0,-0.6106051341630518,12
LA,ARI,14,run,4,0,-0.2926502018235624,9
LA,ARI,14,pass,0,0,-1.4051607148721814,3
ARI,LA,14,run,1,0,-0.42937321914359927,8
ARI,LA,14,pass,0,0,-0.7932592695578933,17
ARI,LA,14,pass,11,0,2.067155918572098,8
ARI,LA,14,run,0,0,-0.48096077144145966,11
ARI,LA,14,pass,14,0,1.3535905736498535,20
ARI,LA,14,pass,5,0,-0.0036548912758007646,16
ARI,LA,14,pass,7,0,0.776427514385432,26
ARI,LA,14,run,0,0,-0.8566027862252668,15
ARI,LA,14,pass,2,0,-0.1838118915911764,9
ARI,LA,14,pass,18,0,1.8953819178277627,11
ARI,LA,14,run,1,0,-0.27559413108974695,6
ARI,LA,14,pass,0,0,-7.193397460039705,3
LA,ARI,14,pass,5,0,-0.009361665928736329,15
LA,ARI,14,pass,13,0,1.158345318865031,4
LA,ARI,14,run,3,0,-0.24873530166223645,6
LA,ARI,14,pass,1,0,-0.755762109067291,9
LA,ARI,14,pass,7,0,1.7367000698577613,2
LA,ARI,14,pass,11,0,0.8407500608591363,2
LA,ARI,14,run,19,0,1.0399173910263926,13
LA,ARI,14,run,-1,0,-0.5738477717386559,2
LA,ARI,14,pass,8,0,0.4014337330008857,6
LA,ARI,14,pass,2,0,1.9201406085048802,2
ARI,LA,14,pass,-2,0,-1.1774422898888588,9
ARI,LA,14,pass,-11,1,-1.7606046227738261,12
ARI,LA,14,run,7,0,-0.39366623875685036,5
LA,ARI,14,run,11,0,0.6071360984351486,10
LA,ARI,14,pass,0,0,-0.5092671636957675,26
LA,ARI,14,run,12,0,0.28566319961100817,2
LA,ARI,14,pass,17,0,2.304378304281272,22
LA,ARI,14,run,4,0,-0.0524623702513054,11
LA,ARI,14,pass,0,0,-0.7561142269987613,18
LA,ARI,14,pass,0,0,-1.3079212772605997,3
ARI,LA,14,pass,10,0,0.42870135558769107,10
ARI,LA,14,run,2,0,-0.29272158280946314,14
ARI,LA,14,pass,41,0,3.013231663790066,16
ARI,LA,14,run,5,0,0.15009546955116093,12
ARI,LA,14,pass,13,0,1.1791191979136784,4
ARI,LA,14,pass,0,0,-0.39534026963519864,8
ARI,LA,14,pass,0,0,-0.998924114042893,1
ARI,LA,14,pass,3,0,0.25745068362448364,3
ARI,LA,14,run,1,0,2.2535441739019006,3
LA,ARI,14,run,0,0,-0.4075127838877961,6
LA,ARI,14,pass,6,0,-0.11252572771627456,1
LA,ARI,14,pass,40,0,3.160943917464465,16
LA,ARI,14,run,-1,0,-0.6219475486432202,6
LA,ARI,14,pass,6,0,0.36581052700057626,23
LA,ARI,14,pass,2,0,-1.0838626487199554,4
ARI,LA,14,pass,9,0,0.04530211869860068,6
ARI,LA,14,run,12,0,0.2009335274924524,9
ARI,LA,14,run,8,0,0.1623064840096049,12
ARI,LA,14,pass,0,0,-0.3579671246698126,8
ARI,LA,14,run,16,0,1.5719114710032236,11
LA,ARI,14,run,2,0,-0.8661749809980392,9
LA,ARI,14,pass,6,0,2.115558717865497,1
LA,ARI,14,pass,52,0,4.819928511977196,2
ARI,LA,14,pass,0,0,-0.5220834547653794,7
ARI,LA,14,pass,0,0,-5.983464058605023,24
LA,ARI,14,run,5,0,0.21350958378752694,3
LA,ARI,14,pass,4,0,0.04476645070826635,7
LA,ARI,14,run,2,0,0.502208269899711,26
LA,ARI,14,run,2,0,-0.30043817131081596,5
LA,ARI,14,pass,-2,1,-1.1263793562538922,6
LA,ARI,14,pass,0,0,-0.43612510367529467,3
LA,ARI,14,pass,4,0,1.4648464029305615,4
ARI,LA,14,run,0,0,-0.5700281956233084,17
ARI,LA,14,pass,5,0,-0.2363604474812746,13
ARI,LA,14,pass,12,0,1.8129462723154575,14
ARI,LA,14,pass,6,0,0.26696387212723494,28
ARI,LA,14,pass,6,0,0.41605637269094586,5
ARI,LA,14,pass,7,0,0.24213426443748176,17
ARI,LA,14,run,17,0,1.2708020432619378,16
ARI,LA,14,run,6,0,0.17706677241949365,12
ARI,LA,14,pass,0,0,-0.7071711357566528,9
ARI,LA,14,run,2,0,-1.2392121714074165,2
ARI,LA,14,pass,0,0,-3.2224035841645673,4
LA,ARI,14,pass,23,0,1.5218070833943784,8
LA,ARI,14,pass,4,0,-0.11920755240134895,6
LA,ARI,14,run,0,0,-0.8381720113102347,4
LA,ARI,14,pass,-10,1,-2.2319478103891015,1
ARI,LA,14,run,1,0,-0.5667701307684183,8
ARI,LA,14,pass,0,0,-0.8144461545161903,13
ARI,LA,14,pass,23,0,2.764819986303337,7
ARI,LA,14,pass,15,0,0.8291620797244832,8
ARI,LA,14,pass,36,0,2.5711919312016107,12
ARI,LA,14,run,8,0,1.5398326777503826,11
LA,ARI,14,run,0,0,-0.5189112406224012,7
LA,ARI,14,pass,17,0,1.5631680493243039,7
LA,ARI,14,pass,44,0,3.0102119244402274,1
LA,ARI,14,run,10,0,0.8034165839198977,1
LA,ARI,14,pass,7,0,0.21650547883473337,8
LA,ARI,14,pass,12,0,1.6662967772572301,2
LA,ARI,14,run,3,0,-0.12701523827854544,6
LA,ARI,14,pass,0,0,-0.8395012044347823,3
LA,ARI,14,pass,-8,1,-1.3852371209908072,5
ARI,LA,14,pass,17,0,0.979013099335134,11
ARI,LA,14,pass,12,0,0.7172539756866172,18
ARI,LA,14,run,1,0,-0.4753651996143162,24
ARI,LA,14,pass,8,0,0.7242110538063571,20
ARI,LA,14,pass,0,0,-1.2241028809221461,17
ARI,LA,14,run,0,0,-3.8540129953762516,10
LA,ARI,14,run,6,0,0.18004370713606477,12
LA,ARI,14,run,6,0,0.5307822058675811,4
LA,ARI,14,run,0,0,-0.7996457099216059,1
LA,ARI,14,run,2,0,-1.2710963705321774,8
LA,ARI,14,pass,-4,0,-1.0825618576491252,8
ARI,LA,14,pass,-2,0,-0.6103931716643274,17
ARI,LA,14,pass,0,0,-0.4376439917832613,24
ARI,LA,14,pass,3,0,-0.42470598220825195,8
ARI,LA,14,pass,47,0,3.285796766926069,13
ARI,LA,14,pass,0,0,-0.4403564241947606,6
ARI,LA,14,pass,0,0,-0.49463939253473654,8
ARI,LA,14,pass,11,0,1.4626802719430998,9
ARI,LA,14,run,1,0,-1.3323983123991638,19
ARI,LA,14,pass,0,0,-0.1850693438318558,11
ARI,LA,14,pass,-4,1,0.16867247678881103,1
ARI,LA,14,pass,9,0,-0.05474851606413722,1
ARI,LA,14,pass,-18,1,-0.1841135205468163,30
LV,KC,14,run,-2,0,-7.803281149826944,13
LV,KC,14,run,5,0,0.04952024156227708,12
LV,KC,14,pass,0,0,-0.8206058954820037,11
LV,KC,14,pass,7,0,1.5462127369828522,7
LV,KC,14,pass,-7,1,-1.324489967431873,9
LV,KC,14,pass,0,0,-0.7832300211302936,1
LV,KC,14,pass,8,0,-0.4739335998892784,3
KC,LV,14,run,2,0,-0.5325037229340523,16
KC,LV,14,run,1,0,-0.6919749518856406,17
KC,LV,14,pass,0,0,-1.365439553745091,13
LV,KC,14,run,1,0,-0.5053638624958694,18
LV,KC,14,pass,9,0,0.18251069076359272,12
LV,KC,14,pass,16,0,1.1835891145747155,1
LV,KC,14,run,4,0,-0.026731039863079786,11
LV,KC,14,run,3,0,-0.31234179134480655,6
LV,KC,14,pass,-7,1,-2.4143666550517082,11
KC,LV,14,pass,6,0,0.3303348892368376,17
KC,LV,14,pass,44,0,2.8805384621955454,11
KC,LV,14,pass,0,0,-0.4497151088435203,5
KC,LV,14,run,2,0,-0.4941689985571429,4
KC,LV,14,pass,23,0,2.9511354768183082,3
LV,KC,14,pass,14,0,0.8782790557015687,11
LV,KC,14,run,4,0,-0.029135689372196794,13
LV,KC,14,pass,2,0,-0.529824785888195,6
LV,KC,14,pass,0,0,-1.6669469862245023,8
KC,LV,14,pass,-3,1,-0.8363707717508078,13
KC,LV,14,pass,10,0,0.13857301324605942,4
KC,LV,14,pass,19,0,2.6579046128317714,14
KC,LV,14,pass,19,0,1.178232504054904,8
KC,LV,14,run,7,0,0.39171377499587834,8
KC,LV,14,pass,28,0,2.0810582494013943,9
KC,LV,14,run,5,0,1.184221543080639,8
LV,KC,14,pass,7,0,0.46411458030343056,9
LV,KC,14,pass,0,0,-4.551051484420896,4
KC,LV,14,run,7,0,0.4720284747891128,12
KC,LV,14,pass,7,0,0.4276644450146705,9
KC,LV,14,run,0,0,-0.43482645973563194,5
KC,LV,14,pass,9,0,0.6470728504355066,6
KC,LV,14,run,3,0,0.4909289969946258,7
KC,LV,14,run,1,0,0.43369981879368424,5
KC,LV,14,run,0,0,0.067659295280464,4
KC,LV,14,pass,3,0,0.2137559250695631,11
KC,LV,14,pass,1,0,1.3199905304936692,5
LV,KC,14,run,1,0,-0.6635177698917687,13
LV,KC,14,run,5,0,0.20080899726599455,9
LV,KC,14,pass,19,0,-2.222413776209578,10
KC,LV,14,run,0,0,-0.4460587230278179,18
KC,LV,14,pass,7,0,0.017318505328148603,7
KC,LV,14,pass,0,0,-0.4046302635106258,1
KC,LV,14,run,1,0,-0.361123671696987,2
KC,LV,14,run,4,0,0.003515855933073908,14
KC,LV,14,run,9,0,1.2142426926875487,10
KC,LV,14,run,6,0,1.9322732638102025,11
LV,KC,14,pass,0,0,-0.25562463456299156,9
LV,KC,14,pass,7,0,-0.1481307673966512,8
LV,KC,14,pass,2,0,-0.4120939237764105,16
LV,KC,14,run,4,0,0.97613199922489,12
LV,KC,14,pass,5,0,0.010035669431090355,15
LV,KC,14,pass,7,0,0.3951744489604607,7
LV,KC,14,pass,0,0,-0.2307265531271696,9
LV,KC,14,pass,13,0,2.3584173700073734,8
LV,KC,14,pass,0,0,-0.4922807148541324,9
LV,KC,14,pass,0,0,-1.83217860996956,9
LV,KC,14,pass,10,0,1.8093182385782711,19
LV,KC,14,pass,6,0,0.5003470724332146,23
LV,KC,14,pass,0,0,-0.6308443136076063,4
KC,LV,14,run,4,0,0.05887698009610176,11
KC,LV,14,pass,-10,1,-2.219590383116156,14
KC,LV,14,pass,38,0,4.397137333638966,1
KC,LV,14,run,2,0,-0.5649712944868952,26
KC,LV,14,run,10,0,-0.09998657461255789,4
KC,LV,14,pass,15,0,2.410915182204917,3
KC,LV,14,pass,5,0,0.18266804807353765,31
KC,LV,14,pass,-5,1,-1.6375072743976489,7
KC,LV,14,pass,-3,0,-1.7435975128998793,1
LV,KC,14,pass,4,0,-0.1644554492086172,23
LV,KC,14,pass,6,0,0.7964064781554043,12
LV,KC,14,pass,4,0,-0.06374172563664615,6
LV,KC,14,pass,19,0,1.6684393669711426,7
LV,KC,14,run,3,0,-0.1965193811338395,16
LV,KC,14,pass,0,0,-0.706345439539291,21
LV,KC,14,pass,19,0,2.3629270714591257,6
LV,KC,14,pass,0,0,-0.4814536618650891,5
LV,KC,14,pass,6,0,-0.10058784863213077,10
LV,KC,14,pass,4,0,1.1088127029361203,11
KC,LV,14,pass,2,0,-0.46745688817463815,13
KC,LV,14,run,4,0,-0.13570666778832674,5
KC,LV,14,pass,8,0,0.5129484846256673,9
KC,LV,14,run,2,0,0.02538450201973319,10
KC,LV,14,run,-2,0,-0.9267138103023171,3
KC,LV,14,run,2,0,-0.5749025633558631,16
KC,LV,14,pass,16,0,2.3455392187461257,6
KC,LV,14,pass,0,0,-0.5479632171336561,7
KC,LV,14,run,4,0,-0.4400117404293269,7
KC,LV,14,pass,1,0,0.4783950753044337,11
KC,LV,14,run,2,0,-0.3271411998430267,5
KC,LV,14,run,5,0,0.12654936616308987,3
KC,LV,14,run,2,0,-1.3663227331766041,5
LV,KC,14,pass,11,0,0.5730695130769163,12
LV,KC,14,run,7,0,0.40043273638002574,8
LV,KC,14,pass,4,0,0.28469661180861294,17
LV,KC,14,pass,0,0,-0.4502365265507251,16
LV,KC,14,pass,2,0,-0.6012553351465613,8
LV,KC,14,pass,0,1,-3.9168170478660613,11
KC,LV,14,run,51,0,4.388190044555813,15
LV,KC,14,pass,3,0,-0.5000482052564621,13
LV,KC,14,run,9,0,1.1782593773677945,13
LV,KC,14,pass,-3,1,-1.0641659568063915,9
LV,KC,14,pass,5,0,-0.1993354787118733,3
LV,KC,14,pass,9,0,1.7852942243334837,3
LV,KC,14,pass,6,0,0.3046403831685893,12
LV,KC,14,pass,2,0,-0.47098850167822093,4
LV,KC,14,pass,18,0,1.5476907399715856,12
LV,KC,14,pass,4,0,0.07998944353312254,6
LV,KC,14,pass,5,0,-3.7838858410250396,8
NYJ,NO,14,run,3,0,-0.17729607271030545,15
NYJ,NO,14,pass,0,0,-0.7903056009672582,12
NYJ,NO,14,pass,0,0,-1.459570361301303,7
NO,NYJ,14,run,5,0,0.0027740122750401497,18
NO,NYJ,14,run,11,0,1.189790400210768,15
NO,NYJ,14,pass,19,0,1.2501350099919364,9
NO,NYJ,14,run,7,0,0.42486717691645026,19
NO,NYJ,14,run,1,0,-0.5229943109443411,5
NO,NYJ,14,run,1,0,-1.0274485608097166,12
NO,NYJ,14,run,3,0,1.9283826830796897,10
NO,NYJ,14,run,3,0,-0.28577026596758515,14
NO,NYJ,14,pass,0,0,-0.6108161921147257,7
NO,NYJ,14,run,10,0,1.518731173244305,2
NO,NYJ,14,run,-1,0,-0.764346761861816,8
NO,NYJ,14,pass,4,0,-0.1602454200037755,9
NO,NYJ,14,pass,2,0,-1.1311373528794548,5
NYJ,NO,14,pass,0,0,-0.5841056378558278,15
NYJ,NO,14,pass,8,0,0.42386555299162865,11
NYJ,NO,14,pass,0,0,-1.7503274204209447,10
NO,NYJ,14,run,2,0,-0.3763289013877511,9
NO,NYJ,14,run,4,0,0.01570662297308445,5
NO,NYJ,14,pass,15,0,1.3445977580267936,22
NO,NYJ,14,pass,-9,1,-1.2270612146239728,6
NO,NYJ,14,pass,0,0,-0.9103528172709048,1
NO,NYJ,14,run,7,0,-0.7657345575280488,7
NYJ,NO,14,run,2,0,-0.5059996310155839,8
NYJ,NO,14,pass,0,0,-0.6993215649854392,5
NYJ,NO,14,pass,3,0,-0.7995526674203575,7
NO,NYJ,14,pass,-19,1,-2.171085159527138,11
NO,NYJ,14,run,1,0,-1.032582126557827,4
NO,NYJ,14,pass,0,0,-0.344471731223166,1
NYJ,NO,14,run,18,0,1.022785450099036,18
NYJ,NO,14,run,3,0,-0.29220700811129063,13
NYJ,NO,14,pass,0,0,-0.7239117238204926,8
NYJ,NO,14,pass,0,0,-1.1403226280817762,1
NYJ,NO,14,pass,14,0,3.154003461881075,10
NYJ,NO,14,run,1,0,-0.4769805802498013,10
NYJ,NO,14,run,2,0,-0.4012874868349172,19
NYJ,NO,14,pass,0,0,-1.1328358355219614,6
NO,NYJ,14,run,3,0,-0.4246583953499794,11
NO,NYJ,14,run,6,0,0.5425887708552182,13
NO,NYJ,14,run,0,0,-1.3560810154303908,8
NYJ,NO,14,run,-1,0,-0.9628902962431312,16
NYJ,NO,14,pass,0,0,-0.6412175884470344,3
NYJ,NO,14,pass,0,0,-0.8925896626897156,5
NO,NYJ,14,pass,13,0,0.8638660113792866,15
NO,NYJ,14,pass,6,0,0.25560562359169126,3
NO,NYJ,14,run,8,0,0.5666356876608916,14
NO,NYJ,14,run,9,0,0.86335032468196,8
NO,NYJ,14,run,2,0,-0.16137486649677157,7
NO,NYJ,14,run,16,0,2.484919779060874,11
NYJ,NO,14,run,7,0,0.4387553231790662,12
NYJ,NO,14,run,2,0,-0.05148362519685179,5
NYJ,NO,14,pass,2,0,0.25106600334402174,3
NYJ,NO,14,run,1,0,-0.34115758794359863,17
NYJ,NO,14,pass,22,0,1.4157973931869492,15
NYJ,NO,14,run,1,0,-0.36308728711446747,24
NYJ,NO,14,pass,16,0,1.2626213836483657,24
NYJ,NO,14,pass,0,0,-0.3627509436919354,15
NYJ,NO,14,pass,11,0,0.7285393155900861,3
NO,NYJ,14,run,5,0,0.09162315540015697,7
NO,NYJ,14,run,1,0,-0.6645684619434178,17
NO,NYJ,14,run,0,0,-1.5452650496736169,6
NYJ,NO,14,pass,9,0,1.0082080052234232,16
NYJ,NO,14,run,14,0,0.5820252243429422,12
NYJ,NO,14,pass,0,0,-0.4929822727572173,6
NYJ,NO,14,pass,0,0,-0.8775578422937542,4
NYJ,NO,14,pass,1,0,-0.517706414218992,2
NYJ,NO,14,run,3,0,-0.6366685612592846,4
NYJ,NO,14,pass,-8,1,-2.273410275345668,21
NO,NYJ,14,run,-2,0,-1.0566876512020826,16
NO,NYJ,14,pass,8,0,0.46277829026803374,8
NO,NYJ,14,pass,6,0,1.3201543735340238,7
NO,NYJ,14,run,7,0,0.44285541120916605,7
NO,NYJ,14,run,13,0,0.9654836121480912,6
NO,NYJ,14,pass,18,0,1.114546905271709,10
NO,NYJ,14,run,-2,0,-0.8345312911551446,15
NO,NYJ,14,pass,19,0,2.1651500103762373,8
NO,NYJ,14,run,2,0,-0.3128550003748387,5
NO,NYJ,14,pass,6,0,0.26944599294802174,12
NO,NYJ,14,run,2,0,0.6174292155192234,4
NO,NYJ,14,run,-1,0,-0.789845809340477,4
NO,NYJ,14,pass,0,0,-0.7054427118273452,5
NO,NYJ,14,run,9,0,-0.20812714635394514,5
NYJ,NO,14,run,7,0,0.508308032527566,8
NYJ,NO,14,pass,0,0,-0.7559331716038287,10
NYJ,NO,14,pass,-16,1,-2.782095153350383,1
NO,NYJ,14,run,3,0,-0.2763569892849773,0
NO,NYJ,14,pass,0,0,-0.855884300544858,14
NO,NYJ,14,pass,21,0,2.8941682662116364,8
NO,NYJ,14,run,0,0,-0.45001185161527246,2
NO,NYJ,14,pass,7,0,0.1357763774576597,8
NO,NYJ,14,pass,0,0,-1.1216921163704265,17
NYJ,NO,14,run,2,0,-0.4219073881395161,15
NYJ,NO,14,pass,0,0,-1.2957604671828449,6
NYJ,NO,14,pass,6,0,-0.5709644006565213,15
NYJ,NO,14,run,8,0,-0.6607773709110916,12
NYJ,NO,14,pass,0,0,-2.4451530468650162,3
NO,NYJ,14,run,9,0,0.7583851141389459,7
NO,NYJ,14,run,3,0,0.04411041829735041,2
NO,NYJ,14,run,8,0,0.5717729100724682,2
NO,NYJ,14,run,3,0,0.17677840124815702,4
NO,NYJ,14,pass,26,0,2.31309621638502,7
NO,NYJ,14,run,1,0,-0.0859990666504018,1
NO,NYJ,14,run,-1,0,-1.1595127667242195,9
NO,NYJ,14,run,2,0,2.1537938021938317,8
NYJ,NO,14,pass,0,0,-0.453433726914227,12
NYJ,NO,14,pass,6,0,-0.0630730977281928,8
NYJ,NO,14,pass,27,0,2.6089341336046346,29
NYJ,NO,14,pass,0,0,-0.47194529441185296,26
NYJ,NO,14,pass,3,0,-0.5479867000249214,7
NYJ,NO,14,pass,17,0,2.212734507280402,17
NYJ,NO,14,pass,0,0,-0.44284594018245116,0
NYJ,NO,14,pass,0,0,-0.6932941727573052,5
NYJ,NO,14,pass,0,0,-0.8073414475676679,7
NO,NYJ,14,run,-1,0,-0.5270401212619618,13
NO,NYJ,14,pass,-6,1,-0.8478133054450154,10
NO,NYJ,14,pass,5,0,-0.50927493860945106,8
NYJ,NO,14,pass,0,1,-0.49633001803886145,13
NYJ,NO,14,pass,0,0,-0.40561038185842335,13
NYJ,NO,14,pass,0,0,-0.7150219914037734,6
NYJ,NO,14,pass,8,0,-1.6172533042845316,1
NO,NYJ,14,run,0,0,-0.3349233288317919,10
NO,NYJ,14,run,0,0,-0.46876190992770717,14
NO,NYJ,14,run,44,0,6.389332066755742,8
NYJ,NO,14,pass,14,0,0.670002093189396,13
NYJ,NO,14,pass,14,0,0.5393127144197933,28
NYJ,NO,14,pass,8,0,0.43090464180568233,31
NYJ,NO,14,pass,13,0,-0.4088667498435825,13
NYJ,NO,14,run,5,0,-2.501586867554579,33
NYG,LAC,14,pass,5,0,0.06502833031117916,10
NYG,LAC,14,run,7,0,0.8214467773213983,12
NYG,LAC,14,pass,15,0,0.945147748105228,13
NYG,LAC,14,pass,0,0,-0.556590459542349,26
NYG,LAC,14,run,8,0,0.3882837416604161,11
NYG,LAC,14,pass,0,0,-2.006643968168646,6
LAC,NYG,14,pass,15,0,0.950126604642719,17
LAC,NYG,14,pass,0,0,-0.5836377078667283,15
LAC,NYG,14,run,0,0,-0.8561838655732572,9
LAC,NYG,14,pass,7,0,-0.8905321680940688,9
NYG,LAC,14,pass,0,0,-0.6167013454250991,10
NYG,LAC,14,run,4,0,-0.3566811941564083,4
NYG,LAC,14,pass,0,0,-1.3345574978739023,3
LAC,NYG,14,run,14,0,0.860630645416677,20
LAC,NYG,14,pass,5,0,0.018025693716481328,23
LAC,NYG,14,run,9,0,0.8353969960007817,12
LAC,NYG,14,pass,11,0,0.7688118573278189,14
LAC,NYG,14,run,5,0,0.05584777786862105,10
LAC,NYG,14,run,5,0,0.3644603027496487,8
LAC,NYG,14,run,9,0,0.8766055384767242,8
LAC,NYG,14,run,1,0,0.27450034266803414,8
LAC,NYG,14,run,1,0,0.44299558381317183,8
NYG,LAC,14,run,4,0,-0.087219329085201025,23
NYG,LAC,14,pass,6,0,0.5846082917414606,3
NYG,LAC,14,pass,0,0,-0.5772552597336471,7
NYG,LAC,14,pass,0,0,-0.8070200863294303,6
NYG,LAC,14,pass,60,0,5.643317757465411,2
NYG,LAC,14,run,2,0,-0.07303348474670202,11
NYG,LAC,14,pass,3,0,1.222586514253635,4
LAC,NYG,14,pass,9,0,0.7419982068240643,8
LAC,NYG,14,run,0,0,-0.6895625167526305,11
LAC,NYG,14,run,2,0,0.516280681360513,11
LAC,NYG,14,run,17,0,1.0025748604675755,17
LAC,NYG,14,pass,-2,0,-1.0394279236206785,8
LAC,NYG,14,pass,15,0,1.8776370575651526,11
LAC,NYG,14,run,2,0,-0.47601005353499204,9
LAC,NYG,14,pass,0,0,-0.7820255885599181,11
LAC,NYG,14,pass,12,0,3.0460601995000616,8
NYG,LAC,14,pass,7,0,0.3223000871948898,8
NYG,LAC,14,run,0,0,-0.7287003598175943,22
NYG,LAC,14,pass,0,0,-1.6115241991356015,3
LAC,NYG,14,pass,10,0,0.7241338803432882,20
LAC,NYG,14,run,3,0,-0.5144655522890389,5
LAC,NYG,14,run,3,0,-0.23126411903649569,11
LAC,NYG,14,pass,25,0,2.479816378559917,8
LAC,NYG,14,pass,0,0,-0.4851424430962652,6
LAC,NYG,14,run,12,0,1.206041787052527,6
LAC,NYG,14,run,4,0,-0.09810556506272405,7
LAC,NYG,14,pass,7,0,0.7843634918099269,9
LAC,NYG,14,pass,2,0,-0.415330741670914,7
LAC,NYG,14,pass,0,0,-0.7634053463116288,13
LAC,NYG,14,pass,7,0,0.100948688283097,6
NYG,LAC,14,run,7,0,0.36356350989080966,7
NYG,LAC,14,run,-1,0,-0.6901587955653667,6
NYG,LAC,14,run,2,0,-1.2448061988689005,8
LAC,NYG,14,run,-1,0,-0.6466950497124344,15
LAC,NYG,14,pass,0,0,-0.5490443708840758,15
LAC,NYG,14,pass,5,0,-0.4718647953122854,2
NYG,LAC,14,pass,0,0,-0.3369867613655515,7
NYG,LAC,14,pass,-2,0,-0.7419140998390503,12
NYG,LAC,14,pass,0,0,-1.5234372116392478,8
LAC,NYG,14,pass,17,0,0.7708415760425851,13
LAC,NYG,14,pass,-1,1,-0.4132488024770282,12
LAC,NYG,14,pass,0,0,-0.2996839507832192,18
LAC,NYG,14,pass,59,0,6.261959531810135,3
