Position,Player,Points,Salary,Team,Opp,Minutes,Date,Started,Home.Away,Win.Loss
PG,Michael Carter-Williams,18,3800,CHI,DET,17,2017-03-22,0,Home,Win
PG,Brandon Jennings,16.5,4000,WAS,ATL,13,2017-03-22,0,Home,Win
PG,T.J. McConnell,16,5400,PHI,OKC,22,2017-03-22,1,Away,Loss
PG,Sergio Rodriguez,16,3500,PHI,OKC,25,2017-03-22,0,Away,Loss
SG,Monta Ellis,16,3700,IND,BOS,24,2017-03-22,0,Away,Loss
PG/SG,Marcus Smart,14.5,5400,BOS,IND,22,2017-03-22,0,Home,Win
SG,J.R. Smith,14.5,4400,CLE,DEN,21,2017-03-22,1,Away,Loss
SG,Jodie Meeks,14,3000,ORL,CHA,15,2017-03-22,0,Home,Loss
PG/SG,Iman Shumpert,13.2,3600,CLE,DEN,17,2017-03-22,0,Away,Loss
SG,Alex Abrines,12.8,3000,OKC,PHI,24,2017-03-22,0,Home,Win
PG/SG,Ron Baker,12.5,3000,NYK,UTA,21,2017-03-22,0,Away,Loss
PG,Raul Neto,12.5,3000,UTA,NYK,13,2017-03-22,0,Home,Win
PG/SG,Matthew Dellavedova,12.5,3700,MIL,SAC,18,2017-03-22,0,Away,Win
PG,Jerian Grant,12.2,3400,CHI,DET,15,2017-03-22,0,Home,Win
PG,Reggie Jackson,11.8,5700,DET,CHI,19,2017-03-22,0,Away,Loss
PG,Briante Weber,11.5,3000,CHA,ORL,15,2017-03-22,0,Away,Win
SG,Kentavious Caldwell-Pope,11.2,5600,DET,CHI,30,2017-03-22,1,Away,Loss
PG,Malcolm Delaney,10.8,3000,ATL,WAS,13,2017-03-22,0,Away,Loss
PG,D.J. Augustin,10.2,3000,ORL,CHA,14,2017-03-22,0,Home,Loss
SG,Gerald Henderson,10,3500,PHI,OKC,16,2017-03-22,0,Away,Loss
PG/SG,Alec Burks,8.8,3100,UTA,NYK,18,2017-03-22,0,Home,Win
PG,Semaj Christon,8.2,3000,OKC,PHI,17,2017-03-22,0,Home,Win
PG,Aaron Brooks,7.8,3000,IND,BOS,12,2017-03-22,0,Away,Loss
SG,Rodney Hood,7.8,4300,UTA,NYK,20,2017-03-22,1,Home,Win
SG,James Jones,6.8,3000,CLE,DEN,2,2017-03-22,0,Away,Loss
PG/SG,C.J. Watson,6.8,3000,ORL,CHA,15,2017-03-22,0,Home,Loss
SG,Reggie Bullock,5.5,3000,DET,CHI,14,2017-03-22,0,Away,Loss
PG,Norris Cole,5,3000,OKC,PHI,5,2017-03-22,0,Home,Win
SG,Rashad Vaughn,3.5,3000,MIL,SAC,2,2017-03-22,0,Away,Win
SG,Anthony Morrow,3.5,3000,CHI,DET,3,2017-03-22,0,Home,Win
PG,Chasson Randle,1.5,3000,NYK,UTA,1,2017-03-22,0,Away,Loss
PG,Beno Udrih,1.2,3000,DET,CHI,3,2017-03-22,0,Away,Loss
SG,Ben McLemore,0.8,3000,SAC,MIL,12,2017-03-22,0,Home,Loss
SG,DeAndre Liggins,0.8,3000,CLE,DEN,3,2017-03-22,0,Away,Loss
SG,Darrun Hilliard,0,3000,DET,CHI,3,2017-03-22,0,Away,Loss
PG,Isaiah Canaan,0,3000,CHI,DET,3,2017-03-22,0,Home,Win
SF,Paul George,54.2,8300,IND,BOS,42,2017-03-22,1,Away,Loss
PF,Nikola Mirotic,46.8,4600,CHI,DET,38,2017-03-22,1,Home,Win
SG/SF,Jimmy Butler,45.8,8900,CHI,DET,33,2017-03-22,1,Home,Win
SF,Gordon Hayward,36,7400,UTA,NYK,39,2017-03-22,1,Home,Win
PF,Kenneth Faried,33.8,4700,DEN,CLE,18,2017-03-22,0,Home,Win
SG/SF,Will Barton,33.5,7500,DEN,CLE,32,2017-03-22,0,Home,Win
SF,LeBron James,31,11100,CLE,DEN,34,2017-03-22,1,Away,Loss
SF/PF,Wilson Chandler,30.2,6300,DEN,CLE,40,2017-03-22,1,Home,Win
SG/SF,Marco Belinelli,28.8,3600,CHA,ORL,21,2017-03-22,0,Away,Win
PF,Lavoy Allen,28.5,3000,IND,BOS,21,2017-03-22,0,Away,Loss
PF,Markieff Morris,28.2,5900,WAS,ATL,32,2017-03-22,1,Home,Win
SF,Terrence Ross,27.5,4600,ORL,CHA,31,2017-03-22,1,Home,Loss
SG/SF,Paul Zipser,27,3100,CHI,DET,28,2017-03-22,1,Home,Win
SF,Khris Middleton,26.5,6200,MIL,SAC,31,2017-03-22,1,Away,Win
SF,Jae Crowder,25,6000,BOS,IND,35,2017-03-22,1,Home,Win
SG/SF,Tyreke Evans,24.8,4800,SAC,MIL,20,2017-03-22,0,Home,Loss
PF,Dario Saric,24.5,7600,PHI,OKC,25,2017-03-22,1,Away,Loss
SG/SF,Thabo Sefolosha,24.5,4300,ATL,WAS,30,2017-03-22,1,Away,Loss
SF/PF,Tobias Harris,24.5,6000,DET,CHI,31,2017-03-22,1,Away,Loss
SF/PF,Carmelo Anthony,24.2,6800,NYK,UTA,35,2017-03-22,1,Away,Loss
PF,Skal Labissiere,23.5,4900,SAC,MIL,31,2017-03-22,1,Home,Loss
SG/SF,Nicolas Batum,23,6900,CHA,ORL,31,2017-03-22,0,Away,Win
PF,Marvin Williams,23,6400,CHA,ORL,33,2017-03-22,0,Away,Win
SG/SF,Garrett Temple,22.8,4200,SAC,MIL,24,2017-03-22,0,Home,Loss
PF,Thaddeus Young,22.5,4600,IND,BOS,25,2017-03-22,1,Away,Loss
PF,Bobby Portis,22,3900,CHI,DET,22,2017-03-22,0,Home,Win
PF,Mirza Teletovic,22,3000,MIL,SAC,20,2017-03-22,0,Away,Win
SF,Mario Hezonja,20.8,3000,ORL,CHA,23,2017-03-22,0,Home,Loss
PF,Shawn Long,20.5,3500,PHI,OKC,14,2017-03-22,0,Away,Loss
SF/PF,Otto Porter,20.5,6100,WAS,ATL,27,2017-03-22,1,Home,Win
SF,Joe Johnson,20.5,4000,UTA,NYK,22,2017-03-22,0,Home,Win
SF,Andre Roberson,20,4000,OKC,PHI,23,2017-03-22,1,Home,Win
SF,Michael Kidd-Gilchrist,20,5000,CHA,ORL,27,2017-03-22,0,Away,Win
SF,Taurean Prince,19.5,5000,ATL,WAS,27,2017-03-22,0,Away,Loss
SF/PF,Marcus Morris,18.8,5400,DET,CHI,31,2017-03-22,1,Away,Loss
PF,Lance Thomas,18.2,3900,NYK,UTA,32,2017-03-22,1,Away,Loss
SF/PF,Robert Covington,17.8,7300,PHI,OKC,25,2017-03-22,1,Away,Loss
SG/SF,Denzel Valentine,17.5,4900,CHI,DET,21,2017-03-22,0,Home,Win
SG/SF,Stanley Johnson,16.2,3000,DET,CHI,16,2017-03-22,0,Away,Loss
SF,Justin Anderson,15.5,3800,PHI,OKC,18,2017-03-22,0,Away,Loss
SG/SF,Doug McDermott,15,3100,OKC,PHI,14,2017-03-22,0,Home,Win
SF,Mike Dunleavy,14.8,3000,ATL,WAS,14,2017-03-22,0,Away,Loss
PF,Aaron Gordon,14.5,5600,ORL,CHA,28,2017-03-22,1,Home,Loss
SF,Arron Afflalo,14.5,3000,SAC,MIL,23,2017-03-22,1,Home,Loss
SG/SF,Joe Ingles,13.8,4600,UTA,NYK,24,2017-03-22,0,Home,Win
SG/SF,Kelly Oubre,12.8,3000,WAS,ATL,18,2017-03-22,0,Home,Win
SG/SF,Kyle Korver,12.8,4000,CLE,DEN,19,2017-03-22,0,Away,Loss
SG/SF,Jaylen Brown,12.8,3600,BOS,IND,14,2017-03-22,0,Home,Win
PF,Juan Hernangomez,12.5,4700,DEN,CLE,11,2017-03-22,0,Home,Win
PF,Taj Gibson,12.2,4400,OKC,PHI,13,2017-03-22,1,Home,Win
SG/SF,Timothe Luwawu,11.5,4100,PHI,OKC,28,2017-03-22,1,Away,Loss
PF,Channing Frye,11.2,3400,CLE,DEN,21,2017-03-22,0,Away,Loss
SF/PF,Jerami Grant,10.2,3000,OKC,PHI,10,2017-03-22,0,Home,Win
SG/SF,C.J. Miles,10.2,3800,IND,BOS,24,2017-03-22,1,Away,Loss
PF,Kris Humphries,9.8,3000,ATL,WAS,11,2017-03-22,0,Away,Loss
SG/SF,Justin Holiday,9.2,3100,NYK,UTA,19,2017-03-22,0,Away,Loss
PF,Anthony Tolliver,8,3200,SAC,MIL,14,2017-03-22,0,Home,Loss
SG/SF,Tony Snell,7.2,3900,MIL,SAC,23,2017-03-22,1,Away,Win
SG/SF,Bojan Bogdanovic,7,4600,WAS,ATL,14,2017-03-22,0,Home,Win
SF/PF,Richard Jefferson,5,3400,CLE,DEN,16,2017-03-22,0,Away,Loss
PF,Darrell Arthur,2.8,3000,DEN,CLE,1,2017-03-22,0,Home,Win
PF,Mike Muscala,2.2,3100,ATL,WAS,7,2017-03-22,0,Away,Loss
PF,Terrence Jones,2,3000,MIL,SAC,2,2017-03-22,0,Away,Win
SF,Derrick Williams,2,3000,CLE,DEN,6,2017-03-22,0,Away,Loss
SG/SF,Glenn Robinson III,1.2,3000,IND,BOS,5,2017-03-22,0,Away,Loss
PF,Trey Lyles,1.2,3000,UTA,NYK,3,2017-03-22,0,Home,Win
SF,Mindaugas Kuzminskas,0,3000,NYK,UTA,5,2017-03-22,0,Away,Loss
C,Rudy Gobert,63.2,7700,UTA,NYK,38,2017-03-22,1,Home,Win
C,Nikola Vucevic,50,7900,ORL,CHA,29,2017-03-22,1,Home,Loss
C,Dwight Howard,43.5,7000,ATL,WAS,36,2017-03-22,1,Away,Loss
C,Enes Kanter,43.2,5100,OKC,PHI,20,2017-03-22,0,Home,Win
C,Nikola Jokic,39,10000,DEN,CLE,28,2017-03-22,1,Home,Win
C,Al Horford,38.5,6600,BOS,IND,30,2017-03-22,1,Home,Win
PF/C,Kristaps Porzingis,38.2,6200,NYK,UTA,31,2017-03-22,1,Away,Loss
C,Myles Turner,33.8,5700,IND,BOS,29,2017-03-22,1,Away,Loss
PF/C,Joffrey Lauvergne,32.2,3000,CHI,DET,28,2017-03-22,1,Home,Win
C,Andre Drummond,30.8,7900,DET,CHI,26,2017-03-22,1,Away,Loss
C,Cody Zeller,30.5,4800,CHA,ORL,29,2017-03-22,0,Away,Win
PF/C,Frank Kaminsky,28.8,5600,CHA,ORL,33,2017-03-22,0,Away,Win
PF/C,Willie Cauley-Stein,28.8,6100,SAC,MIL,27,2017-03-22,1,Home,Loss
PF/C,Kelly Olynyk,28.5,4000,BOS,IND,30,2017-03-22,0,Home,Win
C,Mason Plumlee,28.2,6200,DEN,CLE,26,2017-03-22,1,Home,Win
PF/C,Kevin Love,26.8,7800,CLE,DEN,22,2017-03-22,1,Away,Loss
C,Guillermo Hernangomez,26,4800,NYK,UTA,17,2017-03-22,0,Away,Loss
PF/C,Jon Leuer,22.5,4200,DET,CHI,16,2017-03-22,0,Away,Loss
C,Spencer Hawes,21.8,3000,MIL,SAC,18,2017-03-22,0,Away,Win
PF/C,Ersan Ilyasova,21.5,5500,ATL,WAS,26,2017-03-22,1,Away,Loss
C,Greg Monroe,21.2,5300,MIL,SAC,20,2017-03-22,0,Away,Win
PF/C,Jason Smith,18.5,4100,WAS,ATL,15,2017-03-22,0,Home,Win
C,Nick Collison,18.2,3000,OKC,PHI,8,2017-03-22,0,Home,Win
C,Steven Adams,17.8,5000,OKC,PHI,24,2017-03-22,1,Home,Win
C,Georgios Papagiannis,16.2,3400,SAC,MIL,23,2017-03-22,0,Home,Loss
C,Tristan Thompson,16,4800,CLE,DEN,27,2017-03-22,1,Away,Loss
C,Jeff Withey,15.8,3600,UTA,NYK,9,2017-03-22,0,Home,Win
C,Ian Mahinmi,15,3500,WAS,ATL,20,2017-03-22,0,Home,Win
C,Tyler Zeller,14.8,3000,BOS,IND,10,2017-03-22,0,Home,Win
PF/C,Domantas Sabonis,14.5,3000,OKC,PHI,18,2017-03-22,0,Home,Win
C,Bismack Biyombo,14.2,4500,ORL,CHA,18,2017-03-22,0,Home,Loss
C,Richaun Holmes,13.5,6200,PHI,OKC,16,2017-03-22,0,Away,Loss
C,Marcin Gortat,12,4600,WAS,ATL,27,2017-03-22,1,Home,Win
C,Jahlil Okafor,11.5,5000,PHI,OKC,16,2017-03-22,1,Away,Loss
PF/C,Amir Johnson,10.2,3900,BOS,IND,23,2017-03-22,1,Home,Win
C,Boban Marjanovic,9.5,3000,DET,CHI,7,2017-03-22,0,Away,Loss
C,Al Jefferson,8.8,3000,IND,BOS,12,2017-03-22,0,Away,Loss
C,Aron Baynes,8.8,3500,DET,CHI,14,2017-03-22,0,Away,Loss
C,Kyle O'Quinn,8.8,3800,NYK,UTA,8,2017-03-22,0,Away,Loss
PF/C,Boris Diaw,8.2,3000,UTA,NYK,13,2017-03-22,1,Home,Win
C,Thon Maker,7.8,3000,MIL,SAC,11,2017-03-22,1,Away,Win
C,Rakeem Christmas,1.2,3000,IND,BOS,6,2017-03-22,0,Away,Loss
SG,DeMar DeRozan,53.5,8700,TOR,MIA,36,2017-03-23,1,Away,Win
PG,Damian Lillard,47.5,9800,POR,NYK,30,2017-03-23,1,Home,Win
PG,Goran Dragic,39.2,8000,MIA,TOR,33,2017-03-23,1,Home,Loss
PG,Tyler Ulis,37.8,7100,PHO,BKN,45,2017-03-23,1,Away,Loss
SG,Devin Booker,36.5,6800,PHO,BKN,39,2017-03-23,1,Away,Loss
PG,Chris Paul,36,8500,LAC,DAL,34,2017-03-23,1,Away,Loss
SG,Seth Curry,32.8,4800,DAL,LAC,35,2017-03-23,1,Home,Win
PG,Mike Conley,32.5,7400,MEM,SAS,36,2017-03-23,1,Away,Loss
PG/SG,Delon Wright,29.2,3000,TOR,MIA,23,2017-03-23,0,Away,Win
PG,Patty Mills,27.5,3900,SAS,MEM,22,2017-03-23,0,Home,Win
PG/SG,C.J. McCollum,27,7200,POR,NYK,33,2017-03-23,1,Home,Win
PG,Tony Parker,26.5,4000,SAS,MEM,29,2017-03-23,1,Home,Win
PG,Isaiah Whitehead,25,3500,BKN,PHO,27,2017-03-23,0,Home,Win
SG,Courtney Lee,24.2,4400,NYK,POR,40,2017-03-23,1,Away,Loss
PG,Jeremy Lin,23.8,5600,BKN,PHO,21,2017-03-23,1,Home,Win
PG/SG,Devin Harris,22.8,3000,DAL,LAC,18,2017-03-23,0,Home,Win
PG/SG,Leandro Barbosa,21.5,3200,PHO,BKN,31,2017-03-23,0,Away,Loss
SG,Archie Goodwin,20.8,3100,BKN,PHO,7,2017-03-23,0,Home,Win
PG/SG,Spencer Dinwiddie,20,4900,BKN,PHO,23,2017-03-23,0,Home,Win
PG,Chasson Randle,19.5,3000,NYK,POR,19,2017-03-23,0,Away,Loss
PG,Andrew Harrison,18.2,3500,MEM,SAS,16,2017-03-23,0,Away,Loss
SG,Manu Ginobili,17.5,3400,SAS,MEM,18,2017-03-23,0,Home,Win
PG/SG,Austin Rivers,17.5,3900,LAC,DAL,26,2017-03-23,0,Away,Loss
PG,Tyler Johnson,16.2,5900,MIA,TOR,26,2017-03-23,0,Home,Loss
SG,Jamal Crawford,15.5,3800,LAC,DAL,25,2017-03-23,0,Away,Loss
SG,J.J. Redick,15.2,4600,LAC,DAL,28,2017-03-23,1,Away,Loss
PG/SG,Ron Baker,14.8,3000,NYK,POR,24,2017-03-23,1,Away,Loss
PG,Cory Joseph,14,5100,TOR,MIA,28,2017-03-23,1,Away,Win
PG,Yogi Ferrell,13.5,4000,DAL,LAC,16,2017-03-23,0,Home,Win
PG/SF,Raymond Felton,12.2,3400,LAC,DAL,16,2017-03-23,0,Away,Loss
SG,Sasha Vujacic,10.2,3000,NYK,POR,16,2017-03-23,0,Away,Loss
PG,Jose Barea,10,4500,DAL,LAC,12,2017-03-23,0,Home,Win
SG,Danny Green,6.5,3600,SAS,MEM,22,2017-03-23,1,Home,Win
SG,Jarell Eddie,6,3000,PHO,BKN,9,2017-03-23,0,Away,Loss
SG,Troy Daniels,6,3000,MEM,SAS,19,2017-03-23,0,Away,Loss
SG,Randy Foye,2.5,3700,BKN,PHO,19,2017-03-23,1,Home,Win
PG,Shabazz Napier,0,3000,POR,NYK,1,2017-03-23,0,Home,Win
PG,Fred VanVleet,0,3000,TOR,MIA,5,2017-03-23,0,Away,Win
SG,Nicolas Brussino,0,3000,DAL,LAC,0,2017-03-23,0,Home,Win
PF,LaMarcus Aldridge,41,6500,SAS,MEM,35,2017-03-23,1,Home,Win
SF,Kawhi Leonard,35.2,9200,SAS,MEM,38,2017-03-23,1,Home,Win
SF,K.J. McDaniels,33.5,3000,BKN,PHO,24,2017-03-23,0,Home,Win
PF,Rondae Hollis-Jefferson,33,4400,BKN,PHO,14,2017-03-23,1,Home,Win
SF,Mindaugas Kuzminskas,29,3000,NYK,POR,31,2017-03-23,1,Away,Loss
SF/PF,Harrison Barnes,27,6000,DAL,LAC,37,2017-03-23,1,Home,Win
SF/PF,Quincy Acy,25.8,3500,BKN,PHO,25,2017-03-23,0,Home,Win
PF,Al-Farouq Aminu,25.2,4100,POR,NYK,26,2017-03-23,0,Home,Win
SF/PF,P.J. Tucker,25.2,3900,TOR,MIA,33,2017-03-23,1,Away,Win
SG/SF,Rodney McGruder,25,3100,MIA,TOR,35,2017-03-23,1,Home,Loss
SG/SF,Josh Richardson,23.5,5000,MIA,TOR,35,2017-03-23,1,Home,Loss
SG/SF,Wes Matthews,23,4900,DAL,LAC,34,2017-03-23,1,Home,Win
SG/SF,Tony Allen,22,3700,MEM,SAS,28,2017-03-23,1,Away,Loss
SG/SF,Allen Crabbe,22,4300,POR,NYK,34,2017-03-23,0,Home,Win
SG/SF,Norman Powell,21.2,3500,TOR,MIA,26,2017-03-23,0,Away,Win
SG/SF,Evan Turner,20.5,3800,POR,NYK,23,2017-03-23,0,Home,Win
PF,Patrick Patterson,17.5,3600,TOR,MIA,21,2017-03-23,0,Away,Win
SF,Vince Carter,16.5,3900,MEM,SAS,25,2017-03-23,1,Away,Loss
PF,JaMychal Green,16.5,3900,MEM,SAS,21,2017-03-23,1,Away,Loss
PF,Jared Dudley,16,3000,PHO,BKN,20,2017-03-23,0,Away,Loss
SF,Caris LeVert,15.8,4200,BKN,PHO,20,2017-03-23,1,Home,Win
SG/SF,Justin Holiday,14.2,3100,NYK,POR,22,2017-03-23,0,Away,Loss
SG/SF,James Ennis,13.8,3000,MEM,SAS,18,2017-03-23,0,Away,Loss
SF,DeMarre Carroll,12.5,3900,TOR,MIA,20,2017-03-23,1,Away,Win
SF,Maurice Harkless,10,4100,POR,NYK,17,2017-03-23,1,Home,Win
PF,Dwight Powell,8.5,3000,DAL,LAC,11,2017-03-23,0,Home,Win
SF,Derrick Jones,8,3000,PHO,BKN,21,2017-03-23,1,Away,Loss
SF,Luc Mbah a Moute,7,3000,LAC,DAL,13,2017-03-23,1,Away,Loss
SG/SF,Jonathon Simmons,7,3500,SAS,MEM,12,2017-03-23,0,Home,Win
SF,Dorian Finney-Smith,4.8,3000,DAL,LAC,9,2017-03-23,0,Home,Win
SF,Wayne Ellington,2.5,3900,MIA,TOR,13,2017-03-23,0,Home,Loss
PF,Jake Layman,2,3000,POR,NYK,1,2017-03-23,0,Home,Win
PF,Paul Pierce,1.8,3000,LAC,DAL,9,2017-03-23,0,Away,Loss
PF,Okaro White,1.2,3000,MIA,TOR,2,2017-03-23,0,Home,Loss
PF,Andrew Nicholson,0.8,3000,BKN,PHO,5,2017-03-23,0,Home,Win
SF,Pat Connaughton,0,3000,POR,NYK,1,2017-03-23,0,Home,Win
PF,Luke Babbitt,-0.5,3000,MIA,TOR,14,2017-03-23,1,Home,Loss
PF/C,Marquese Chriss,45.2,5800,PHO,BKN,31,2017-03-23,1,Away,Loss
C,DeAndre Jordan,43.5,6700,LAC,DAL,34,2017-03-23,1,Away,Loss
C,Hassan Whiteside,40.5,8300,MIA,TOR,30,2017-03-23,1,Home,Loss
PF/C,Kristaps Porzingis,37.8,6900,NYK,POR,37,2017-03-23,1,Away,Loss
C,Alex Len,35.2,4500,PHO,BKN,25,2017-03-23,1,Away,Loss
C,Nerlens Noel,35,4600,DAL,LAC,32,2017-03-23,1,Home,Win
C,Jusuf Nurkic,33.5,7600,POR,NYK,27,2017-03-23,1,Home,Win
C,Marc Gasol,31,7000,MEM,SAS,39,2017-03-23,1,Away,Loss
PF/C,Blake Griffin,30.8,8200,LAC,DAL,38,2017-03-23,1,Away,Loss
PF/C,James Johnson,30.5,7000,MIA,TOR,30,2017-03-23,0,Home,Loss
PF/C,Dirk Nowitzki,28,6200,DAL,LAC,28,2017-03-23,1,Home,Win
C,Guillermo Hernangomez,27,4700,NYK,POR,20,2017-03-23,1,Away,Loss
C,Brook Lopez,27,6900,BKN,PHO,24,2017-03-23,1,Home,Win
PF/C,Trevor Booker,26,4800,BKN,PHO,17,2017-03-23,0,Home,Win
PF/C,Noah Vonleh,22,3800,POR,NYK,32,2017-03-23,1,Home,Win
C,Kyle O'Quinn,20.8,3700,NYK,POR,22,2017-03-23,0,Away,Loss
PF/C,Zach Randolph,19.2,4700,MEM,SAS,27,2017-03-23,0,Away,Loss
C,Pau Gasol,17.5,5000,SAS,MEM,26,2017-03-23,0,Home,Win
C,Willie Reed,15.2,4700,MIA,TOR,17,2017-03-23,0,Home,Loss
PF/C,David Lee,15,4500,SAS,MEM,22,2017-03-23,0,Home,Win
C,Jonas Valanciunas,14.5,5200,TOR,MIA,20,2017-03-23,1,Away,Win
C,Justin Hamilton,13.5,3000,BKN,PHO,7,2017-03-23,0,Home,Win
PF/C,Marreese Speights,12.2,3600,LAC,DAL,12,2017-03-23,0,Away,Loss
C,Alan Williams,10.8,5700,PHO,BKN,15,2017-03-23,0,Away,Loss
C,Jakob Poeltl,10.5,3000,TOR,MIA,23,2017-03-23,0,Away,Win
PF/C,Brandan Wright,9.8,3000,MEM,SAS,7,2017-03-23,0,Away,Loss
C,Dewayne Dedmon,9,3200,SAS,MEM,11,2017-03-23,1,Home,Win
C,Marshall Plumlee,7,3000,NYK,POR,4,2017-03-23,0,Away,Loss
PF/C,Meyers Leonard,5.8,3000,POR,NYK,7,2017-03-23,0,Home,Win
C,Salah Mejri,3.2,3000,DAL,LAC,1,2017-03-23,0,Home,Win
SG,Devin Booker,96.5,6900,PHO,BOS,44,2017-03-24,1,Away,Loss
PG/SG,James Harden,80.8,12200,HOU,NOR,37,2017-03-24,1,Home,Win
PG/SF,Giannis Antetokounmpo,69.2,9700,MIL,ATL,35,2017-03-24,1,Home,Win
PG,Stephen Curry,68.2,9000,GSW,SAC,33,2017-03-24,1,Home,Win
PG,Ricky Rubio,54.2,7900,MIN,LAL,43,2017-03-24,1,Away,Loss
PG,Dennis Schroder,50.8,6800,ATL,MIL,37,2017-03-24,1,Away,Loss
PG,Jordan Clarkson,48.5,6000,LAL,MIN,47,2017-03-24,1,Home,Win
PG,Isaiah Thomas,47.5,8200,BOS,PHO,32,2017-03-24,1,Home,Win
SG,Buddy Hield,47,5100,SAC,GSW,33,2017-03-24,1,Away,Loss
PG,Elfrid Payton,46.2,7100,ORL,DET,28,2017-03-24,1,Home,Win
PG,Kyrie Irving,44.8,8100,CLE,CHA,37,2017-03-24,1,Away,Win
PG,Kemba Walker,44.5,7700,CHA,CLE,38,2017-03-24,1,Home,Loss
PG/SG,Jrue Holiday,44.2,6500,NOR,HOU,38,2017-03-24,1,Away,Loss
PG,John Wall,41,9600,WAS,BKN,23,2017-03-24,1,Home,Win
PG,Jeff Teague,41,7300,IND,DEN,32,2017-03-24,1,Home,Loss
PG,Brandon Jennings,37.2,4000,WAS,BKN,20,2017-03-24,0,Home,Win
SG,Tim Hardaway Jr.,36,6000,ATL,MIL,39,2017-03-24,1,Away,Loss
PG,Kris Dunn,33.2,3000,MIN,LAL,34,2017-03-24,0,Away,Loss
PG,T.J. McConnell,32.8,5200,PHI,CHI,25,2017-03-24,1,Away,Win
PG/SG,D'Angelo Russell,31.8,6700,LAL,MIN,39,2017-03-24,1,Home,Win
PG,Sergio Rodriguez,29.5,3400,PHI,CHI,22,2017-03-24,0,Away,Win
PG/SG,Patrick Beverley,29.5,5200,HOU,NOR,31,2017-03-24,1,Home,Win
SG,Gerald Henderson,28.8,3200,PHI,CHI,27,2017-03-24,0,Away,Win
PG/SG,Malcolm Brogdon,27.2,5100,MIL,ATL,35,2017-03-24,1,Home,Win
SG,Bradley Beal,27.2,7800,WAS,BKN,24,2017-03-24,1,Home,Win
SG,Monta Ellis,27,4000,IND,DEN,30,2017-03-24,0,Home,Loss
SG,Eric Gordon,26.8,4900,HOU,NOR,33,2017-03-24,0,Home,Win
PG/SG,Marcus Smart,25.8,4800,BOS,PHO,31,2017-03-24,0,Home,Win
PG,Ty Lawson,25,4300,SAC,GSW,24,2017-03-24,1,Away,Loss
PG,Reggie Jackson,23,4900,DET,ORL,20,2017-03-24,0,Away,Loss
PG,Rajon Rondo,22.5,6200,CHI,PHI,21,2017-03-24,1,Home,Loss
SG,Evan Fournier,21.8,5500,ORL,DET,23,2017-03-24,1,Home,Win
SG,David Nwaba,21.8,3000,LAL,MIN,26,2017-03-24,0,Home,Win
PG,Jeremy Lin,21.2,5600,BKN,WAS,20,2017-03-24,1,Away,Loss
SG,Randy Foye,20.2,3700,BKN,WAS,26,2017-03-24,1,Away,Loss
PG,Jameer Nelson,19.5,5400,DEN,IND,33,2017-03-24,1,Away,Win
SG,Jodie Meeks,19,3000,ORL,DET,20,2017-03-24,0,Home,Win
PG/SG,Leandro Barbosa,18.8,3200,PHO,BOS,30,2017-03-24,0,Away,Loss
SG,Gary Harris,18.5,6500,DEN,IND,30,2017-03-24,1,Away,Win
SG,Jordan Crawford,18.2,4000,NOR,HOU,18,2017-03-24,0,Away,Loss
PG,Jason Terry,17.8,3000,MIL,ATL,25,2017-03-24,0,Home,Win
PG/SG,Iman Shumpert,17,3400,CLE,CHA,25,2017-03-24,0,Away,Win
PG,Terry Rozier,17,3000,BOS,PHO,15,2017-03-24,0,Home,Win
SG,Ben McLemore,16.8,3000,SAC,GSW,22,2017-03-24,0,Away,Loss
PG/SG,Tyus Jones,16.8,3000,MIN,LAL,21,2017-03-24,0,Away,Loss
SG,Klay Thompson,15.5,7200,GSW,SAC,29,2017-03-24,1,Home,Win
PG,Michael Carter-Williams,15.2,3600,CHI,PHI,23,2017-03-24,0,Home,Loss
SG,Andre Iguodala,14.8,4600,GSW,SAC,26,2017-03-24,0,Home,Win
PG,Tyler Ulis,14.5,7100,PHO,BOS,34,2017-03-24,1,Away,Loss
PG/SG,Ian Clark,14.5,3500,GSW,SAC,18,2017-03-24,0,Home,Win
PG,Isaiah Whitehead,14.5,3500,BKN,WAS,18,2017-03-24,0,Away,Loss
SG,Archie Goodwin,14,3100,BKN,WAS,13,2017-03-24,0,Away,Loss
PG/SG,Jamal Murray,13.2,4400,DEN,IND,16,2017-03-24,0,Away,Win
PG,Aaron Brooks,13,3000,IND,DEN,15,2017-03-24,0,Home,Loss
SG,J.R. Smith,13,4200,CLE,CHA,30,2017-03-24,1,Away,Win
SG,Kentavious Caldwell-Pope,11.8,5200,DET,ORL,21,2017-03-24,1,Away,Loss
SG,Nik Stauskas,11.5,4200,PHI,CHI,23,2017-03-24,0,Away,Win
PG,Shaun Livingston,11.5,3400,GSW,SAC,18,2017-03-24,0,Home,Win
PG/SG,Matthew Dellavedova,11,3600,MIL,ATL,19,2017-03-24,0,Home,Win
SG,Langston Galloway,10.5,3000,SAC,GSW,25,2017-03-24,0,Away,Loss
SG,Anthony Morrow,10.5,3000,CHI,PHI,17,2017-03-24,0,Home,Loss
PG/SG,Louis Williams,10,5100,HOU,NOR,19,2017-03-24,0,Home,Win
PG,Tyler Ennis,9.5,3000,LAL,MIN,11,2017-03-24,0,Home,Win
PG/SG,C.J. Watson,9.5,3000,ORL,DET,16,2017-03-24,0,Home,Win
